customer_id,tenure_years,age,region,channel,annual_premium,contacts_last_year,repeat_purchase,lapsed
C000535,2.35,33,west,bank,5319.18,0,0,0
C000536,4.33,22,east,direct,6075.38,1,0,0
C000537,5.89,45,south,agent,3584.79,4,1,0
C000538,2.57,33,west,broker,3198.14,2,0,0
C000539,9.68,32,north,agent,7628.3,0,0,0
C000540,3.85,29,north,broker,3026.96,1,0,0
C000541,0.49,32,west,bank,3541.83,0,0,0
C000542,6.85,36,west,agent,2287.64,3,1,0
C000543,4.62,42,north,direct,9590.89,2,1,0
C000544,13.89,44,west,broker,12012.42,4,0,0
C000545,2.25,36,east,agent,4546.31,1,0,0
C000546,2.52,18,west,agent,3358.85,2,0,0
C000547,1.44,60,south,broker,2369.6,2,0,0
C000548,3.94,25,west,broker,4365.16,4,0,0
C000549,0.99,37,south,bank,2475.55,0,0,0
C000550,2.48,48,east,agent,6721.09,0,1,0
C000551,0.25,58,east,broker,3664.32,1,0,0
C000552,7.78,55,south,agent,4502.75,3,1,0
C000553,8.06,77,north,agent,3224.72,0,0,0
C000554,4.64,44,west,agent,1417.92,2,0,0
C000555,9.76,49,north,agent,5024.23,2,1,0
C000556,5.1,44,west,bank,5142.43,3,1,0
C000557,3.6,47,south,bank,4279.3,0,0,0
C000558,1.48,54,south,bank,4724.49,0,1,0
C000559,0.72,46,east,agent,2355.98,1,0,0
C000560,6.71,47,south,agent,2124.15,2,0,0
C000561,9.13,31,north,agent,1107.83,6,0,1
C000562,16.4,39,north,direct,1883.13,1,1,0
C000563,6.28,45,north,direct,3405.02,1,0,0
C000564,1.16,47,west,agent,6309.95,1,0,0
C000565,10.83,38,east,agent,4495.89,1,1,0
C000566,7.45,53,north,agent,2059.87,1,0,0
C000567,16.05,53,east,agent,1772.14,4,1,0
C000568,2.27,46,west,direct,5138.8,0,0,0
C000569,3.03,45,south,direct,1854.32,1,0,1
C000570,1.21,66,south,bank,4797.74,2,1,0
C000571,6.25,43,east,agent,4231.73,1,0,0
C000572,8.51,48,north,agent,2443.69,0,0,0
C000573,7.73,52,west,bank,2187.58,1,0,0
C000574,8.83,44,east,direct,2952.35,4,0,0
C000575,6.66,44,north,bank,4046.53,2,0,0
C000576,5.3,66,south,bank,1754.16,0,0,0
C000577,10.47,50,north,agent,6358.59,3,1,0
C000578,12.46,58,south,agent,1846.17,5,0,0
C000579,1.38,21,west,agent,1718.51,3,0,0
C000580,3.44,47,west,agent,8346.72,4,0,1
C000581,3.6,31,west,agent,5267.96,2,0,0
C000582,2.16,56,south,bank,5667.41,0,0,0
C000583,3.63,60,south,agent,1166.62,4,0,0
C000584,13.8,46,north,broker,3160.64,0,1,0
C000585,2.95,42,west,bank,2075.64,0,0,0
C000586,6.37,41,west,broker,1984.25,2,0,0
C000587,2.98,48,west,agent,3007.31,1,0,0
C000588,7.13,28,north,broker,3058.6,1,1,0
C000589,5.38,44,west,agent,1909.4,1,0,0
C000590,3.57,31,west,direct,5732.83,2,0,0
C000591,0.6,58,east,broker,7622.5,4,0,0
C000592,1.19,47,south,bank,6256.84,1,1,1
C000593,6.16,58,north,bank,2026.28,1,0,0
C000594,5.53,37,west,agent,2354.6,1,0,0
C000595,5.49,34,east,direct,2829.57,5,0,0
C000596,4.81,43,east,agent,5778.32,3,0,1
C000597,10.17,61,west,agent,6097.51,1,1,0
C000598,4.53,43,south,agent,8585.85,3,0,0
C000599,5.47,55,west,broker,10885.81,4,0,0
C000600,1.63,30,west,direct,2295.2,2,0,0
C000601,4.47,36,north,agent,1987.0,2,0,0
C000602,4.54,23,north,bank,12454.08,0,0,0
C000603,5.99,57,north,direct,5116.43,0,0,1
C000604,11.19,49,west,agent,3432.16,2,1,0
C000605,10.69,32,west,agent,3687.51,4,0,0
C000606,6.1,31,south,agent,3779.67,1,0,0
C000607,5.07,31,north,agent,3771.63,3,0,0
C000608,7.3,53,west,direct,5196.74,4,0,0
C000609,4.65,44,south,agent,3865.64,2,0,0
C000610,2.65,37,west,broker,1875.85,2,0,0
C000611,8.66,39,north,direct,1359.99,3,1,0
C000612,6.95,40,west,bank,12898.18,2,0,0
C000613,0.6,35,south,agent,863.3,4,0,0
C000614,7.02,45,south,agent,2504.7,4,0,0
C000615,8.55,29,south,bank,1022.47,0,0,0
C000616,0.81,44,south,direct,5278.09,2,0,0
C000617,8.64,27,north,broker,5590.65,2,0,0
C000618,5.87,66,east,broker,1950.9,5,1,0
C000619,2.59,24,south,agent,1631.88,2,0,0
C000620,1.66,64,west,bank,5586.68,2,0,0
C000621,7.91,45,east,broker,2543.99,4,0,0
C000622,13.95,62,north,agent,2361.15,0,0,0
C000623,5.88,34,north,direct,4954.58,2,0,0
C000624,4.34,70,east,direct,6401.09,2,0,0
C000625,3.86,66,east,bank,1968.99,2,0,0
C000626,6.92,45,east,bank,8312.13,2,0,0
C000627,7.44,18,east,agent,4581.4,1,0,0
C000628,4.71,40,west,bank,3975.76,1,0,0
C000629,2.68,37,east,agent,2882.0,4,0,0
C000630,4.45,40,west,bank,3250.32,1,0,0
C000631,7.67,59,east,agent,3399.32,3,0,0
C000632,3.53,24,west,broker,7613.79,1,0,0
C000633,11.91,50,north,agent,4198.93,1,0,0
C000634,1.69,37,west,bank,2961.12,0,0,1
C000635,3.47,32,east,agent,612.37,5,0,0
C000636,11.84,58,north,direct,5763.73,1,1,0
C000637,2.13,44,east,direct,2310.99,6,1,0
C000638,7.54,68,north,agent,2568.52,1,1,0
C000639,4.29,47,east,agent,11419.52,1,0,0
C000640,3.82,51,south,agent,12371.3,3,0,0
C000641,0.37,61,east,bank,2238.23,2,0,0
C000642,6.38,34,south,bank,5107.02,3,0,0
C000643,7.08,64,north,agent,3979.56,2,0,0
C000644,6.56,21,east,bank,3211.97,2,0,0
C000645,9.28,30,north,agent,1665.55,2,1,0
C000646,5.65,37,south,bank,2227.37,3,0,0
C000647,3.54,38,south,agent,15157.54,4,0,0
C000648,1.67,47,south,bank,3140.4,2,0,0
C000649,8.91,65,west,agent,10987.79,0,1,0
C000650,4.88,52,north,direct,2091.9,0,0,0
C000651,12.46,43,north,bank,6041.57,0,0,0
C000652,7.42,23,south,direct,4538.93,3,1,0
C000653,1.69,43,south,direct,1449.67,1,0,1
C000654,4.32,44,north,bank,5178.16,1,0,0
C000655,0.76,70,west,bank,8050.84,7,0,1
C000656,2.2,52,west,direct,8568.53,0,0,0
C000657,8.45,50,north,agent,1365.99,1,0,0
C000658,4.21,57,east,agent,5519.44,1,0,0
C000659,9.3,41,east,bank,4000.93,7,0,0
C000660,3.84,50,south,bank,3622.36,1,0,0
C000661,6.72,50,east,direct,1149.07,2,1,0
C000662,4.98,43,north,direct,2787.0,2,0,0
C000663,13.56,32,north,agent,2195.87,1,0,0
C000664,0.94,42,west,bank,7273.3,1,0,0
C000665,7.0,64,north,broker,1688.75,2,0,0
C000666,1.81,53,south,agent,2659.01,1,0,0
C000667,8.91,72,north,direct,2687.75,0,0,0
C000668,5.87,41,east,bank,7985.21,1,0,0
C000669,0.65,57,south,direct,4194.72,1,0,1
C000670,8.01,33,west,bank,4409.66,1,0,1
C000671,1.03,58,west,agent,1405.98,2,1,0
C000672,5.25,40,north,direct,988.14,3,0,0
C000673,7.49,58,south,broker,3354.53,3,0,0
C000674,11.04,30,south,broker,4869.37,3,0,1
C000675,10.11,46,east,agent,4165.96,2,0,0
C000676,5.56,39,west,broker,4881.17,1,0,0
C000677,1.19,49,south,bank,2234.53,4,0,0
C000678,4.6,44,south,bank,2627.46,1,0,1
C000679,6.52,47,south,agent,3779.48,2,0,0
C000680,0.73,65,west,direct,5117.89,3,0,0
C000681,4.94,47,north,direct,3811.64,0,0,0
C000682,7.54,57,north,bank,1841.83,2,0,0
C000683,5.85,18,north,direct,4150.33,3,0,0
C000684,1.42,61,west,broker,5417.91,2,1,0
C000685,1.91,44,west,broker,5102.81,2,0,0
C000686,10.34,54,west,direct,10368.57,1,1,0
C000687,4.27,61,south,agent,4696.39,1,0,0
C000688,2.57,46,south,direct,3097.15,2,0,1
C000689,2.6,53,south,agent,1401.78,1,0,0
C000690,1.46,44,east,agent,2994.54,2,0,0
C000691,6.57,50,south,direct,11365.52,1,0,0
C000692,4.31,49,west,direct,4346.5,3,0,0
C000693,2.99,52,west,broker,10662.36,1,1,1
C000694,2.61,44,west,agent,12645.25,1,0,0
C000695,0.19,44,south,direct,5489.53,1,0,0
C000696,7.72,41,north,agent,414.52,1,1,1
C000697,16.38,39,west,agent,929.26,3,0,0
C000698,18.85,56,west,agent,3037.93,2,1,0
C000699,2.2,30,west,direct,4955.26,2,0,0
C000700,7.64,42,north,direct,1965.65,1,1,0
C000701,2.02,53,south,agent,2573.7,2,1,0
C000702,7.81,54,west,bank,6803.41,4,1,0
C000703,2.2,28,east,broker,2107.47,1,0,1
C000704,6.57,53,east,agent,4925.26,2,0,0
C000705,4.32,53,east,direct,3063.66,1,0,0
C000706,8.59,19,east,direct,5094.27,4,0,0
C000707,14.52,27,south,direct,3017.33,1,0,0
C000708,5.82,28,east,direct,6720.3,1,0,0
C000709,0.54,40,west,broker,2570.02,0,0,0
C000710,5.61,63,south,bank,3429.57,2,0,0
C000711,13.0,38,south,agent,6427.24,0,0,0
C000712,6.85,27,east,bank,6517.46,1,0,0
C000713,7.0,35,east,direct,12177.2,3,0,0
C000714,7.5,34,south,agent,6154.37,0,0,0
C000715,1.49,43,east,agent,6050.45,6,1,0
C000716,1.25,52,south,direct,5189.77,1,1,0
C000717,1.56,51,south,bank,3380.74,1,0,0
C000718,10.89,40,north,bank,3121.46,1,0,0
C000719,3.94,18,east,agent,2061.96,1,0,0
C000720,2.98,36,west,direct,4386.66,2,0,1
C000721,3.44,31,south,agent,1393.93,3,0,0
C000722,5.15,60,west,agent,4572.07,3,1,0
C000723,11.56,42,west,bank,2396.88,1,1,0
C000724,4.61,40,east,broker,4917.85,1,1,0
C000725,3.19,49,west,agent,16182.55,3,1,0
C000726,16.76,37,south,direct,2488.95,3,0,0
C000727,7.78,52,south,broker,2829.37,2,0,0
C000728,1.79,47,west,direct,3808.03,2,1,0
C000729,13.96,60,north,agent,3287.06,1,1,0
C000730,7.0,50,east,agent,1970.77,2,0,0
C000731,4.71,43,west,direct,4828.5,1,0,0
C000732,6.85,63,north,agent,6297.66,3,1,0
C000733,4.08,39,north,direct,8548.02,1,1,0
C000734,7.26,18,north,agent,4158.24,1,0,0
C000735,8.85,39,north,agent,7371.38,2,1,0
C000736,7.97,55,east,direct,831.5,5,0,0
C000737,5.27,54,north,direct,697.19,1,0,0
C000738,8.53,51,west,direct,5204.22,2,0,0
C000739,8.75,44,west,direct,5053.93,0,0,0
C000740,10.03,32,north,direct,2313.63,3,0,0
C000741,4.25,50,east,bank,3871.4,3,0,0
C000742,11.63,62,north,agent,16024.36,4,1,0
C000743,6.16,48,north,bank,3278.05,1,0,0
C000744,11.0,23,north,agent,4187.73,2,1,0
C000745,2.81,40,east,agent,1172.86,1,0,0
C000746,2.55,35,east,agent,4636.52,2,0,0
C000747,10.09,55,north,direct,1503.02,3,0,0
C000748,6.55,42,north,bank,3309.09,3,0,0
C000749,6.54,45,north,broker,2786.28,4,0,0
C000750,11.66,38,west,agent,9071.49,1,0,0
C000751,1.26,47,west,agent,5284.04,1,0,0
C000752,1.02,60,west,direct,2047.0,2,0,1
C000753,7.11,49,east,broker,5770.13,2,0,0
C000754,9.85,22,north,bank,3219.99,1,0,1
C000755,11.37,61,north,bank,989.9,4,0,0
C000756,4.48,26,west,agent,662.98,0,0,0
C000757,6.01,41,south,direct,12395.8,0,0,0
C000758,8.25,40,north,agent,2145.24,2,0,0
C000759,0.7,40,south,agent,2122.34,2,0,0
C000760,4.4,39,east,bank,6329.54,7,1,0
C000761,8.55,56,west,agent,2810.3,3,1,0
C000762,1.77,64,south,direct,4383.87,2,0,0
C000763,5.05,25,east,agent,3609.99,1,0,0
C000764,14.66,73,south,agent,6315.65,2,1,0
C000765,9.53,54,south,agent,6753.81,1,0,0
C000766,2.43,51,east,broker,5522.8,1,0,0
C000767,1.34,50,east,agent,8478.61,2,0,0
C000768,8.89,60,south,bank,3467.9,2,1,0
C000769,6.68,57,north,direct,1701.33,1,0,0
C000770,8.88,47,east,agent,4990.66,5,0,0
C000771,7.15,40,south,bank,2354.24,4,1,0
C000772,17.44,58,east,direct,14870.9,1,0,0
C000773,16.02,58,north,agent,969.85,2,1,0
C000774,4.33,47,north,bank,3665.01,1,0,0
C000775,5.62,76,north,agent,4574.82,1,1,0
C000776,2.86,48,west,agent,7202.08,3,0,1
C000777,3.7,44,east,broker,7678.5,1,0,0
C000778,8.73,18,west,agent,6486.06,1,0,0
C000779,1.76,62,west,agent,8748.84,4,1,0
C000780,15.31,39,west,bank,2969.18,1,0,0
C000781,3.27,33,south,bank,2660.79,4,0,0
C000782,0.96,49,east,bank,2484.43,2,0,0
C000783,0.13,51,west,agent,3690.09,1,1,0
C000784,1.0,50,west,direct,4453.55,4,0,0
C000785,3.28,34,west,bank,4024.28,2,0,0
C000786,4.69,47,east,bank,3633.88,1,0,0
C000787,0.98,39,east,direct,4467.92,1,0,0
C000788,1.27,32,south,agent,5691.41,1,0,0
C000789,2.78,40,east,direct,5763.32,1,0,0
C000790,4.33,34,south,agent,5076.09,2,1,0
C000791,9.97,63,east,bank,3351.3,2,0,0
C000792,7.71,22,north,agent,12982.24,0,0,0
C000793,7.52,23,north,direct,3601.94,4,0,0
C000794,9.69,51,east,agent,7295.53,1,0,0
C000795,8.74,36,north,direct,3867.93,2,0,0
C000796,6.45,33,north,bank,4449.82,6,0,0
C000797,3.37,27,west,agent,1958.2,1,0,0
C000798,3.26,37,north,agent,5368.78,0,1,0
C000799,2.84,38,east,agent,1027.53,4,0,1
C000800,2.55,43,west,agent,5098.29,4,0,0
C000801,7.1,51,south,agent,4546.33,0,1,0
C000802,1.51,43,south,agent,2610.63,2,0,0
C000803,5.14,54,west,direct,15172.66,2,0,0
C000804,7.76,39,west,direct,1272.14,3,0,0
C000805,12.76,52,east,broker,10202.39,3,0,0
C000806,4.94,47,west,broker,5738.09,2,0,0
C000807,6.02,49,east,direct,1535.24,2,0,0
C000808,11.84,36,south,agent,2109.96,1,0,0
C000809,1.73,34,west,broker,2135.11,2,0,0
C000810,3.11,32,south,direct,4223.31,2,0,0
C000811,4.91,44,east,agent,3255.13,1,0,0
C000812,5.22,34,east,agent,4974.31,0,0,1
C000813,5.43,59,south,broker,6730.17,3,0,0
C000814,1.26,34,south,agent,6156.54,0,1,0
C000815,1.46,57,east,bank,1788.32,0,1,0
C000816,6.07,37,south,broker,5255.86,2,0,0
C000817,8.66,35,south,bank,3212.11,1,0,0
C000818,7.01,43,east,agent,3140.18,1,0,1
C000819,2.22,40,south,direct,1082.43,0,0,0
C000820,3.23,42,east,broker,3811.69,1,0,0
C000821,6.01,25,north,bank,2047.25,4,0,0
C000822,24.19,48,west,broker,2417.77,1,1,0
C000823,6.32,53,east,direct,5422.93,2,0,0
C000824,7.69,63,south,bank,1957.93,1,0,0
C000825,6.93,67,south,broker,2266.01,1,1,0
C000826,5.59,38,east,broker,1405.36,0,0,0
C000827,3.99,40,south,direct,2944.01,3,0,0
C000828,5.71,81,north,agent,6087.92,2,0,0
C000829,9.88,20,north,agent,1639.69,1,1,0
C000830,1.16,46,south,direct,2490.36,4,0,0
C000831,5.54,34,north,agent,5912.56,3,0,0
C000832,5.54,36,south,agent,5663.91,2,0,0
C000833,3.23,47,west,agent,5068.59,5,1,0
C000834,8.14,52,south,agent,2609.72,1,1,0
C000835,4.36,26,north,agent,4454.1,2,0,0
C000836,2.59,36,east,agent,3439.47,3,0,0
C000837,9.0,43,east,direct,1893.37,4,0,0
C000838,7.51,48,north,agent,3697.19,3,0,0
C000839,6.67,46,south,bank,2337.03,5,1,0
C000840,7.75,55,north,agent,2619.23,1,0,1
C000841,8.98,52,east,bank,5436.4,0,0,0
C000842,8.5,42,south,agent,7383.18,0,0,0
C000843,1.32,32,west,direct,4009.6,4,0,0
C000844,3.27,68,south,bank,6073.63,5,0,0
C000845,10.14,35,west,bank,5285.83,1,1,0
C000846,4.07,54,west,agent,2221.52,1,0,0
C000847,1.67,79,west,broker,1449.73,4,0,0
C000848,7.35,45,south,direct,2140.78,3,0,0
C000849,4.03,38,east,bank,2752.07,3,0,0
C000850,7.88,53,east,bank,1916.56,5,0,0
C000851,0.35,44,east,bank,4548.58,3,0,1
C000852,1.97,26,east,broker,2431.91,4,0,0
C000853,8.16,63,south,agent,5806.83,1,0,0
C000854,0.48,45,south,direct,3278.89,2,0,0
C000855,3.84,54,west,bank,3096.64,1,0,0
C000856,19.08,29,west,bank,3520.92,1,1,0
C000857,0.57,57,east,agent,3589.45,1,0,1
C000858,2.5,30,east,direct,1136.39,0,0,0
C000859,10.59,37,east,direct,17459.45,4,0,0
C000860,3.72,54,north,direct,2063.69,1,0,0
C000861,5.75,64,south,agent,5279.56,1,1,0
C000862,3.84,33,west,agent,3948.78,3,0,0
C000863,2.45,38,south,agent,2788.83,0,0,1
C000864,0.88,18,west,agent,1630.63,1,0,1
C000865,6.01,25,north,agent,6691.3,2,0,0
C000866,2.0,42,east,agent,1060.87,3,0,0
C000867,11.92,45,north,agent,1859.2,1,1,0
C000868,11.45,40,east,agent,11206.63,2,1,0
C000869,2.11,73,south,agent,3692.05,2,1,0
C000870,3.29,21,south,agent,5123.09,4,0,0
C000871,6.52,36,east,agent,2834.7,0,0,0
C000872,2.88,45,south,broker,4070.71,0,0,0
C000873,5.53,44,north,bank,4647.62,1,0,0
C000874,4.86,34,north,agent,8115.9,5,0,0
C000875,6.87,35,south,bank,2489.91,1,1,0
C000876,3.47,66,south,direct,1963.31,1,0,0
C000877,10.88,48,north,bank,6406.41,2,1,0
C000878,9.26,70,south,direct,6350.82,1,1,0
C000879,6.87,46,south,agent,4072.42,0,0,0
C000880,3.73,49,north,agent,6109.36,3,0,0
C000881,1.29,36,south,agent,5055.31,0,0,0
C000882,3.07,51,west,bank,5074.3,3,0,0
C000883,4.11,34,west,direct,2540.51,5,0,1
C000884,8.94,40,east,direct,1855.05,2,1,0
C000885,9.46,39,south,broker,2108.13,4,0,0
C000886,1.2,41,south,bank,5156.5,2,0,0
C000887,4.13,50,north,agent,2989.8,3,0,0
C000888,2.0,51,east,bank,4932.46,2,0,0
C000889,7.97,61,south,direct,5333.67,2,0,1
C000890,6.65,40,west,bank,1954.99,3,0,0
C000891,6.4,63,west,direct,7111.14,1,0,0
C000892,8.85,45,west,bank,2353.42,4,0,0
C000893,3.31,40,north,agent,6252.41,1,1,0
C000894,10.4,31,east,bank,1087.29,2,0,0
C000895,6.5,44,west,bank,2881.19,2,0,1
C000896,3.13,59,east,direct,6498.29,2,0,1
C000897,4.11,31,north,agent,4105.52,1,0,0
C000898,9.93,47,north,agent,1106.68,2,0,0
C000899,1.83,34,south,agent,19948.2,3,0,0
C000900,8.94,55,north,bank,10502.93,2,0,0
C000901,3.03,27,south,broker,2237.37,5,1,0
C000902,4.34,52,south,broker,5211.83,0,0,0
C000903,8.15,56,west,direct,7945.67,1,0,0
C000904,7.04,42,west,agent,2081.46,3,0,1
C000905,3.4,51,east,direct,3165.94,1,0,0
C000906,18.25,49,west,bank,717.37,2,1,0
C000907,3.69,39,south,agent,1090.57,0,1,0
C000908,3.75,38,north,bank,2723.96,2,0,1
C000909,7.5,18,south,agent,5095.07,2,0,0
C000910,14.37,25,south,broker,13221.53,2,1,0
C000911,6.94,47,south,bank,6100.37,0,0,0
C000912,7.56,49,north,bank,3080.53,0,0,0
C000913,0.26,48,east,agent,1850.89,2,0,0
C000914,5.08,30,south,broker,5088.62,1,0,0
C000915,5.0,36,south,agent,2762.17,2,0,0
C000916,1.04,54,east,agent,7494.97,5,0,0
C000917,5.51,31,east,bank,4655.37,1,0,0
C000918,5.04,31,south,bank,2801.32,2,0,0
C000919,3.81,47,west,agent,1194.66,0,0,0
C000920,3.09,71,west,direct,4361.53,0,0,0
C000921,4.18,20,north,bank,2138.8,0,1,0
C000922,0.86,36,south,agent,3603.76,0,0,0
C000923,0.63,36,south,direct,2596.02,3,0,1
C000924,2.86,56,south,bank,5276.16,2,0,0
C000925,7.62,40,north,direct,6525.31,1,0,0
C000926,12.54,33,north,agent,3419.49,1,0,0
C000927,3.09,19,west,agent,2577.71,1,1,0
C000928,3.76,33,south,direct,2003.28,1,0,0
C000929,6.1,46,west,agent,1344.91,5,0,0
C000930,3.66,58,north,bank,5763.19,1,0,0
C000931,5.87,38,south,bank,3909.41,2,0,0
C000932,2.14,54,west,agent,3639.6,4,0,0
C000933,10.0,48,north,broker,1833.28,1,0,1
C000934,8.72,63,east,agent,3357.46,1,1,0
C000935,5.84,42,north,agent,5547.13,3,1,0
C000936,6.14,18,east,agent,8181.19,2,0,0
C000937,6.18,57,east,broker,1875.98,2,0,0
C000938,4.93,32,north,agent,1623.4,2,1,0
C000939,11.1,48,west,bank,5722.1,1,0,0
C000940,6.29,42,south,agent,6053.78,3,1,0
C000941,1.93,43,west,bank,1757.54,1,0,0
C000942,8.35,48,north,agent,3019.64,3,0,0
C000943,8.14,61,north,direct,5713.99,2,1,0
C000944,2.12,26,south,agent,6610.33,3,0,0
C000945,3.72,40,east,direct,12999.72,1,0,0
C000946,7.2,51,south,broker,2194.17,2,0,0
C000947,2.99,55,east,bank,5846.28,0,0,0
C000948,8.56,44,south,bank,2281.61,4,0,0
C000949,1.31,40,south,bank,6799.19,2,0,0
C000950,13.74,42,east,direct,2995.24,0,1,0
C000951,9.63,51,north,bank,5260.16,1,0,0
C000952,9.06,38,west,agent,1582.13,0,1,0
C000953,4.25,50,south,broker,2242.98,3,0,0
C000954,1.13,62,south,agent,5719.54,1,0,0
C000955,2.29,59,east,bank,2577.85,4,1,0
C000956,2.53,59,east,direct,3738.46,3,1,0
C000957,8.26,40,north,agent,7838.68,7,1,0
C000958,3.69,46,south,broker,6268.93,4,0,0
C000959,0.98,55,east,bank,2389.02,2,0,1
C000960,5.78,35,west,broker,4313.01,5,0,0
C000961,1.42,63,east,bank,1932.44,2,0,0
C000962,2.93,24,east,bank,3136.05,3,0,1
C000963,4.02,25,east,direct,1422.59,0,0,0
C000964,8.85,41,north,agent,2070.68,3,0,0
C000965,0.63,53,east,agent,2253.13,2,0,1
C000966,11.54,57,west,bank,4047.38,4,1,0
C000967,0.72,46,west,agent,11759.87,2,0,0
C000968,5.19,29,west,bank,4476.31,2,0,0
C000969,1.76,47,south,broker,5413.69,4,1,0
C000970,1.22,47,west,agent,5551.29,3,0,0
C000971,7.53,26,east,direct,1975.25,2,0,0
C000972,2.0,43,south,agent,3415.82,0,0,0
C000973,10.36,41,north,broker,9866.41,0,0,0
C000974,1.79,54,south,broker,2171.47,3,0,0
C000975,7.78,45,west,agent,5315.45,0,0,0
C000976,8.47,23,west,direct,1568.55,2,0,0
C000977,7.19,37,north,direct,8992.32,2,0,0
C000978,10.17,47,north,broker,2382.3,0,0,0
C000979,7.94,30,north,direct,4171.26,1,1,0
C000980,4.94,61,north,broker,10933.82,3,0,0
C000981,8.22,22,north,direct,4520.94,1,0,1
C000982,10.88,23,west,broker,3134.61,1,0,1
C000983,13.9,31,north,agent,6079.09,2,0,0
C000984,4.13,29,north,broker,1433.27,4,0,0
C000985,5.54,67,south,agent,2443.47,2,0,0
C000986,12.88,21,north,agent,2027.25,1,0,0
C000987,2.26,44,east,direct,7323.66,3,0,0
C000988,2.38,46,south,bank,3278.12,1,1,0
C000989,3.89,42,north,agent,2712.15,4,0,0
C000990,4.3,40,north,agent,2005.73,3,0,0
C000991,10.69,29,north,direct,2358.96,5,1,0
C000992,4.66,35,west,direct,3472.6,1,1,0
C000993,9.58,62,north,agent,5292.66,1,1,0
C000994,8.03,35,west,agent,4281.03,0,0,0
C000995,2.76,42,west,agent,4080.17,1,1,0
C000996,8.39,47,west,agent,6348.37,3,1,0
C000997,5.55,23,south,agent,13179.45,2,0,0
C000998,6.36,28,south,agent,6950.63,0,0,1
C000999,3.54,28,south,broker,5948.38,3,0,0
C001000,4.7,53,west,agent,4109.61,2,1,0
C001001,12.37,69,north,direct,1696.44,2,1,0
C001002,4.0,54,south,agent,5803.07,2,0,1
C001003,3.98,53,east,broker,1334.59,1,0,0
C001004,7.48,52,west,agent,4114.43,0,1,0
C001005,1.75,71,west,agent,6262.18,1,0,0
C001006,4.8,26,west,direct,2853.74,2,0,0
C001007,10.2,42,east,agent,12210.91,2,1,0
C001008,1.26,61,east,broker,9542.79,1,0,0
C001009,5.57,68,south,broker,6258.24,4,1,0
C001010,9.11,40,east,agent,2298.15,5,0,0
C001011,5.41,50,north,direct,1114.69,2,0,0
C001012,5.73,47,north,direct,3016.51,1,0,0
C001013,6.06,25,west,agent,7165.88,1,0,0
C001014,7.31,43,south,bank,3510.83,3,0,0
C001015,5.4,38,north,agent,3759.84,1,0,0
C001016,6.21,62,north,agent,3579.49,2,0,0
C001017,2.04,33,south,broker,1198.08,3,0,0
C001018,3.22,64,east,direct,3252.33,1,0,0
C001019,3.8,70,north,agent,2650.55,2,1,0
C001020,7.98,35,west,agent,5449.65,1,0,0
C001021,6.05,28,west,bank,1918.42,3,1,0
C001022,6.74,43,north,agent,2361.34,4,0,0
C001023,11.91,36,west,broker,1904.55,0,1,0
C001024,2.32,26,west,agent,1655.2,1,0,0
C001025,3.55,49,east,bank,2822.37,3,0,0
C001026,14.37,44,north,agent,4295.36,3,1,0
C001027,7.86,54,east,direct,5546.49,3,0,0
C001028,3.37,67,west,bank,6601.09,2,1,0
C001029,5.05,59,north,bank,5398.71,0,0,0
C001030,9.93,19,north,broker,1348.42,1,0,0
C001031,2.8,39,east,agent,6651.54,4,0,0
C001032,5.64,29,north,agent,3824.78,5,1,0
C001033,5.14,66,east,agent,2610.41,0,0,1
C001034,1.61,38,east,agent,2476.51,0,0,1
C001035,6.45,35,north,agent,6903.72,1,0,0
C001036,1.58,33,west,bank,4049.67,0,0,0
C001037,5.81,33,east,bank,19220.98,0,0,1
C001038,1.56,31,east,broker,2700.43,1,0,0
C001039,2.32,57,west,direct,2431.95,4,0,0
C001040,4.23,45,north,direct,7153.12,0,0,0
C001041,4.79,63,south,direct,27738.14,2,0,0
C001042,4.72,18,east,broker,4148.67,3,0,0
C001043,9.65,46,west,agent,1981.6,1,0,0
C001044,2.49,54,east,bank,2848.46,3,0,0
C001045,0.26,31,east,agent,1633.57,1,0,0
C001046,4.59,32,north,bank,3499.21,0,0,0
C001047,7.08,68,north,direct,7632.64,4,0,0
C001048,2.29,54,west,bank,5905.16,2,0,0
C001049,6.71,60,north,bank,2143.73,0,1,0
C001050,6.79,65,south,agent,10284.28,4,1,0
C001051,12.1,48,west,agent,2832.03,0,0,0
C001052,7.51,41,south,bank,2071.52,0,0,1
C001053,6.18,50,south,broker,3719.43,3,0,0
C001054,5.65,19,east,bank,3074.94,0,0,0
C001055,4.94,22,west,bank,7994.19,1,0,0
C001056,7.11,44,north,agent,3064.47,2,1,0
C001057,9.39,36,north,agent,4422.8,3,0,0
C001058,4.16,33,south,bank,2187.09,3,1,0
C001059,4.6,45,east,agent,4668.02,5,0,0
C001060,7.61,42,south,agent,1243.67,1,1,0
C001061,8.0,32,east,bank,4157.81,4,1,0
C001062,4.32,52,west,bank,9056.13,0,0,0
C001063,5.49,31,south,direct,5001.8,0,0,0
C001064,10.31,52,north,bank,2429.86,2,0,0
C001065,6.11,42,north,broker,6858.21,0,0,0
C001066,4.31,71,west,direct,6581.22,3,0,0
C001067,5.03,46,north,agent,1101.41,2,0,0
C001068,9.74,44,north,direct,9002.87,0,1,0
C001069,0.42,34,east,agent,4567.64,4,0,0
C001070,6.8,30,east,agent,2242.04,3,0,0
C001071,5.44,29,north,agent,1946.47,3,0,0
